"TIMESTAMP","BattV_Min","PTemp_C_Max","Temp","Temp_Avg","Temp_Max","Temp_TMx","Temp_Min","Temp_TMn","Umid","Umid_Avg","Umid_Max","Umid_TMx","Umid_Min","Umid_TMn","Pressao","Pressao_Avg","Pressao_Max","Pressao_TMx","Pressao_Min","Pressao_TMn","Tempbar","Tempbar_Avg","Tempbar_Max","Tempbar_TMx","Tempbar_Min","Tempbar_TMn","RadFlux","RadFlux_Avg","RadFlux_Max","RadFlux_TMx","RadTot_Tot","VelVento_Max","VelVento_TMx","VelVento_S_WVT","DirVento_D1_WVT","DirVento_SD1_WVT","Chuva_Tot"
"TS","Volts","Deg C","C","C","C","","C","","%","%","%","","%","","mbar","mbar","mbar","","mbar","","C","C","C","","C","","W/m^2","W/m^2","W/m^2","","MJ/m^2","meters/second","","meters/second","Deg","Deg","mm"
"2023-07-01 00:00:00",12.03,21.48,17.87,18.19,18.42,"2023-06-30 23:24:11",17.86,"2023-06-30 23:58:31",82.2,81.6,83.2,"2023-06-30 23:00:01",80.6,"2023-06-30 23:24:21",1021,1021.448,1021.642,"2023-06-30 23:00:01",1021.203,"2023-06-30 23:13:02",21.62,21.69347,21.869,"2023-06-30 23:00:01",21.607,"2023-06-30 23:53:22",0,0,0,"2023-06-30 23:00:01",0,4.802,"2023-06-30 23:15:13",0.817,18,19.58,0
"2023-07-01 01:00:00",11.99,21.26,17.07,17.52,17.9,"2023-07-01 00:01:01",17.04,"2023-07-01 00:59:31",87.6,84.9,87.6,"2023-07-01 00:58:51",82.1,"2023-07-01 00:01:31",1022,1021.434,1021.616,"2023-07-01 00:05:52",1021.215,"2023-07-01 00:27:12",21.3,21.4922,21.627,"2023-07-01 00:00:22",21.287,"2023-07-01 00:58:22",0,0,0,"2023-07-01 00:00:01",0,1.372,"2023-07-01 00:19:31",0.047,72.36,14.96,0
"2023-07-01 02:00:00",12.02,20.96,16.98,17.13,17.32,"2023-07-01 01:13:11",16.97,"2023-07-01 01:59:11",87.8,87.9,88.9,"2023-07-01 01:21:51",86.8,"2023-07-01 01:41:11",1021,1021.346,1021.63,"2023-07-01 01:18:12",1020.954,"2023-07-01 01:59:52",20.65,20.9523,21.296,"2023-07-01 01:00:01",20.654,"2023-07-01 01:59:52",0,0,0,"2023-07-01 01:00:01",0,2.744,"2023-07-01 01:32:33",0.755,150.2,23.61,0
"2023-07-01 03:00:00",12.01,20.34,16.46,16.72,17,"2023-07-01 02:01:01",16.46,"2023-07-01 02:59:41",88.9,88.9,89.8,"2023-07-01 02:40:41",87.8,"2023-07-01 02:00:01",1020,1020.654,1020.965,"2023-07-01 02:00:22",1020.287,"2023-07-01 02:59:32",20.22,20.43714,20.673,"2023-07-01 02:00:22",20.204,"2023-07-01 02:59:32",0,0,0,"2023-07-01 02:00:01",0,1.47,"2023-07-01 02:46:43",0.041,147.8,3.845,0
"2023-07-01 04:00:00",12.02,19.86,16.5,16.27,16.55,"2023-07-01 03:59:41",16.06,"2023-07-01 03:30:01",91.1,89.9,91.1,"2023-07-01 03:59:51",89,"2023-07-01 03:00:01",1020,1020.283,1020.521,"2023-07-01 03:29:22",1020.121,"2023-07-01 03:13:22",19.81,19.9962,20.224,"2023-07-01 03:00:01",19.803,"2023-07-01 03:59:42",0,0,0,"2023-07-01 03:00:01",0,0,"2023-07-01 03:00:01",0,0,0,0
"2023-07-01 05:00:00",12.02,19.47,16.02,16.25,16.51,"2023-07-01 04:00:01",16.01,"2023-07-01 04:51:11",91.8,91.6,92,"2023-07-01 04:55:01",90.8,"2023-07-01 04:03:11",1020,1020.02,1020.193,"2023-07-01 04:02:12",1019.894,"2023-07-01 04:53:22",19.59,19.70409,19.822,"2023-07-01 04:00:22",19.577,"2023-07-01 04:57:12",0,0,0,"2023-07-01 04:00:01",0,1.47,"2023-07-01 04:18:56",0.078,131.4,5.593,0
"2023-07-01 06:00:00",12.02,19.21,16.14,15.92,16.16,"2023-07-01 05:58:11",15.69,"2023-07-01 05:20:41",92.3,91.9,92.5,"2023-07-01 05:40:41",91.3,"2023-07-01 05:07:11",1020,1020.035,1020.16,"2023-07-01 05:59:52",1019.917,"2023-07-01 05:00:22",19.53,19.47922,19.587,"2023-07-01 05:00:01",19.41,"2023-07-01 05:34:32",0,0,0,"2023-07-01 05:00:01",0,0.588,"2023-07-01 05:18:06",0.004,112,1.511,0
"2023-07-01 07:00:00",12.02,19.26,15.92,16.14,16.22,"2023-07-01 06:06:11",15.9,"2023-07-01 06:59:41",91.3,92.2,92.6,"2023-07-01 06:22:11",91.3,"2023-07-01 06:58:41",1021,1020.485,1020.686,"2023-07-01 06:37:02",1020.16,"2023-07-01 06:00:01",19.55,19.5997,19.656,"2023-07-01 06:17:52",19.508,"2023-07-01 06:00:02",2.367,0.265,2.367,"2023-07-01 06:59:38",0.0009537542,1.666,"2023-07-01 06:37:05",0.14,145,10.27,0
"2023-07-01 08:00:00",12.03,19.18,15.52,15.56,15.92,"2023-07-01 07:00:01",15.42,"2023-07-01 07:46:21",92.8,92.1,92.8,"2023-07-01 07:59:01",91.3,"2023-07-01 07:00:01",1021,1020.735,1021.003,"2023-07-01 07:54:42",1020.559,"2023-07-01 07:00:32",19.51,19.44565,19.548,"2023-07-01 07:00:01",19.381,"2023-07-01 07:30:02",37.37,18.7,37.37,"2023-07-01 07:59:56",0.06730761,0,"2023-07-01 07:00:01",0,0,0,0
"2023-07-01 09:00:00",12.02,21.84,18.03,16.16,18.03,"2023-07-01 08:59:51",15.52,"2023-07-01 08:00:01",88.9,92.2,92.9,"2023-07-01 08:01:01",88.3,"2023-07-01 08:57:31",1021,1021.166,1021.336,"2023-07-01 08:23:42",1020.994,"2023-07-01 08:00:12",21.52,20.09297,21.52,"2023-07-01 08:59:42",19.489,"2023-07-01 08:00:12",328,117.1,328,"2023-07-01 09:00:00",0.421553,0.098,"2023-07-01 08:54:37",0,58.37,0,0
"2023-07-01 10:00:00",12.02,31.3,20.14,19.17,20.14,"2023-07-01 09:59:51",18,"2023-07-01 09:00:11",76.78,80.3,88.8,"2023-07-01 09:00:01",76.66,"2023-07-01 09:57:21",1022,1021.566,1021.728,"2023-07-01 09:33:02",1021.312,"2023-07-01 09:00:01",30.08,26.15535,30.077,"2023-07-01 09:59:52",21.52,"2023-07-01 09:00:01",516.9,422.8,517.4,"2023-07-01 09:59:59",1.521944,2.94,"2023-07-01 09:53:37",0.463,189.6,20.91,0
"2023-07-01 11:00:00",11.96,36,20.68,20.45,21.08,"2023-07-01 10:38:11",19.76,"2023-07-01 10:08:31",73.73,74.9,77.29,"2023-07-01 10:11:51",72.05,"2023-07-01 10:42:31",1021,1021.634,1021.788,"2023-07-01 10:12:32",1021.383,"2023-07-01 10:59:32",34.31,32.41193,34.314,"2023-07-01 10:59:52",30.077,"2023-07-01 10:00:01",630.3,574.5,632.6,"2023-07-01 10:59:53",2.068138,2.94,"2023-07-01 10:23:53",1.074,202.1,21.03,0
"2023-07-01 12:00:00",12.01,38.34,22.71,22.16,22.72,"2023-07-01 11:59:41",20.69,"2023-07-01 11:00:01",70.27,70.74,74.97,"2023-07-01 11:01:11",68.79,"2023-07-01 11:30:01",1021,1020.973,1021.389,"2023-07-01 11:00:01",1020.562,"2023-07-01 11:57:12",36.22,35.87329,36.557,"2023-07-01 11:39:42",34.314,"2023-07-01 11:00:01",802,673.6,835,"2023-07-01 11:55:12",2.425026,6.076,"2023-07-01 11:46:09",1.288,217.7,26.44,0
"2023-07-01 13:00:00",12.03,38.03,23.14,22.89,23.41,"2023-07-01 12:50:51",22.28,"2023-07-01 12:18:21",64.54,67.36,70.53,"2023-07-01 12:21:31",63.6,"2023-07-01 12:58:41",1020,1020.041,1020.613,"2023-07-01 12:00:01",1019.511,"2023-07-01 12:52:22",36.16,36.10094,36.224,"2023-07-01 12:00:01",35.981,"2023-07-01 12:31:12",680.9,664.3,878,"2023-07-01 12:12:21",2.391571,6.37,"2023-07-01 12:40:17",1.703,225.7,37.11,0
"2023-07-01 14:00:00",12.02,38.08,22.54,22.74,23.45,"2023-07-01 13:10:21",22.39,"2023-07-01 13:26:51",65.96,64.63,66.41,"2023-07-01 13:59:21",63.23,"2023-07-01 13:39:41",1019,1019.332,1019.65,"2023-07-01 13:00:12",1019.139,"2023-07-01 13:43:32",35.4,35.981,36.404,"2023-07-01 13:17:22",35.403,"2023-07-01 13:59:52",396.7,622.8,702.1,"2023-07-01 13:33:05",2.242236,8.82,"2023-07-01 13:44:42",2.562,225.4,31.73,0
"2023-07-01 15:00:00",12.02,36.77,22.19,22.39,22.69,"2023-07-01 14:27:41",21.99,"2023-07-01 14:49:11",67.16,66.17,67.81,"2023-07-01 14:49:01",64.58,"2023-07-01 14:14:21",1019,1019.096,1019.304,"2023-07-01 14:12:12",1018.9,"2023-07-01 14:47:42",34.84,35.08036,35.403,"2023-07-01 14:00:01",34.832,"2023-07-01 14:59:42",406.3,477.1,641.1,"2023-07-01 14:03:05",1.717574,9.6,"2023-07-01 14:14:39",2.222,216.9,40.76,0
"2023-07-01 16:00:00",12.02,35.8,21.61,21.85,22.21,"2023-07-01 15:00:31",21.57,"2023-07-01 15:57:41",68.49,67.43,68.93,"2023-07-01 15:36:01",66.03,"2023-07-01 15:45:41",1019,1018.983,1019.098,"2023-07-01 15:52:52",1018.63,"2023-07-01 15:59:12",33.48,34.07615,34.841,"2023-07-01 15:00:01",33.476,"2023-07-01 15:59:52",218.3,307.5,439.7,"2023-07-01 15:00:23",1.107108,8.43,"2023-07-01 15:46:08",2.719,215.3,27.66,0
"2023-07-01 17:00:00",12.02,34.15,20.35,20.97,21.62,"2023-07-01 16:00:01",20.34,"2023-07-01 16:58:41",76.43,72.61,76.43,"2023-07-01 16:59:51",67.87,"2023-07-01 16:01:01",1019,1018.838,1019.057,"2023-07-01 16:28:22",1018.68,"2023-07-01 16:52:12",28.83,31.74736,33.485,"2023-07-01 16:00:02",28.828,"2023-07-01 16:59:52",22.46,99.2,217.9,"2023-07-01 16:00:01",0.3571485,7.742,"2023-07-01 16:28:17",2.807,215,27.34,0
"2023-07-01 18:00:00",12.01,29.28,19.67,19.96,20.34,"2023-07-01 17:00:01",19.64,"2023-07-01 17:56:11",74.66,76.21,76.83,"2023-07-01 17:46:21",74.63,"2023-07-01 17:58:41",1019,1018.785,1018.854,"2023-07-01 17:34:32",1018.655,"2023-07-01 17:11:12",25.02,26.61247,28.828,"2023-07-01 17:00:01",25.023,"2023-07-01 17:59:52",0,7.245,22.46,"2023-07-01 17:00:17",0.02608206,6.664,"2023-07-01 17:11:10",1.728,189.6,38.53,0
"2023-07-01 19:00:00",11.99,25.04,19.54,19.66,19.92,"2023-07-01 18:44:21",19.43,"2023-07-01 18:22:41",69.97,71.05,74.8,"2023-07-01 18:02:31",67.83,"2023-07-01 18:50:21",1019,1019.006,1019.23,"2023-07-01 18:40:02",1018.734,"2023-07-01 18:00:02",23.67,24.22709,25.023,"2023-07-01 18:00:01",23.655,"2023-07-01 18:59:32",0,0,0,"2023-07-01 18:00:01",0,7.056,"2023-07-01 18:41:06",1.448,170,30.65,0
"2023-07-01 20:00:00",12.01,23.41,19.18,19.37,19.61,"2023-07-01 19:06:31",19.17,"2023-07-01 19:55:51",77.76,74.78,77.76,"2023-07-01 19:59:51",70,"2023-07-01 19:00:01",1020,1019.504,1019.842,"2023-07-01 19:59:12",1019.157,"2023-07-01 19:00:22",22.96,23.28113,23.674,"2023-07-01 19:00:01",22.943,"2023-07-01 19:59:42",0,0,0,"2023-07-01 19:00:01",0,4.312,"2023-07-01 19:32:16",1.671,161.5,22.86,0
"2023-07-01 21:00:00",12.01,22.61,19.13,19.13,19.34,"2023-07-01 20:09:51",18.81,"2023-07-01 20:40:31",77.96,77.56,78.88,"2023-07-01 20:41:51",76.54,"2023-07-01 20:11:11",1019,1019.537,1019.838,"2023-07-01 20:00:22",1019.285,"2023-07-01 20:55:22",22.59,22.80009,22.962,"2023-07-01 20:00:01",22.586,"2023-07-01 20:58:02",0,0,0,"2023-07-01 20:00:01",0,2.646,"2023-07-01 20:49:48",0.941,135.5,16.04,0
"2023-07-01 22:00:00",11.97,22.22,18.82,18.93,19.21,"2023-07-01 21:18:21",18.46,"2023-07-01 21:51:31",79.69,78.86,80.6,"2023-07-01 21:53:41",77.96,"2023-07-01 21:00:01",1020,1019.321,1019.631,"2023-07-01 21:59:52",1019.115,"2023-07-01 21:35:32",22.32,22.44872,22.595,"2023-07-01 21:00:42",22.296,"2023-07-01 21:58:52",0,0,0,"2023-07-01 21:00:01",0,2.842,"2023-07-01 21:08:40",0.967,125.2,13.44,0
"2023-07-01 23:00:00",12.03,21.92,18.5,18.92,19.26,"2023-07-01 22:08:21",18.5,"2023-07-01 22:59:51",85.1,81.8,85.1,"2023-07-01 22:59:41",78.84,"2023-07-01 22:12:01",1020,1019.73,1019.791,"2023-07-01 22:42:12",1019.629,"2023-07-01 22:11:12",22.23,22.2743,22.315,"2023-07-01 22:00:01",22.228,"2023-07-01 22:58:42",0,0,0,"2023-07-01 22:00:01",0,3.136,"2023-07-01 22:04:05",1.02,170.5,18.16,0
"2023-07-02 00:00:00",12.02,21.86,18,18.19,18.5,"2023-07-01 23:00:01",17.98,"2023-07-01 23:53:51",84.8,85.9,87.2,"2023-07-01 23:20:51",84.5,"2023-07-01 23:55:01",1020,1019.666,1019.809,"2023-07-01 23:11:12",1019.563,"2023-07-01 23:57:22",21.86,22.0638,22.257,"2023-07-01 23:01:52",21.84,"2023-07-01 23:59:32",0,0,0,"2023-07-01 23:00:01",0,2.352,"2023-07-01 23:36:22",0.612,156.1,18.25,0
"2023-07-02 01:00:00",12.01,21.51,17.18,17.58,18,"2023-07-02 00:00:01",17.18,"2023-07-02 00:59:41",86,85.3,86.2,"2023-07-02 00:46:41",84.4,"2023-07-02 00:08:01",1019,1019.236,1019.583,"2023-07-02 00:00:02",1018.891,"2023-07-02 00:59:12",21.18,21.52904,21.86,"2023-07-02 00:00:01",21.18,"2023-07-02 00:58:52",0,0,0,"2023-07-02 00:00:01",0,1.47,"2023-07-02 00:10:32",0.286,102.9,16.59,0
"2023-07-02 02:00:00",12.01,20.88,16.78,16.94,17.18,"2023-07-02 01:00:01",16.78,"2023-07-02 01:59:41",86.4,86.5,87.3,"2023-07-02 01:24:31",85.9,"2023-07-02 01:41:51",1018,1018.739,1018.901,"2023-07-02 01:00:02",1018.448,"2023-07-02 01:59:52",20.57,20.84498,21.19,"2023-07-02 01:00:02",20.556,"2023-07-02 01:59:32",0,0,0,"2023-07-02 01:00:01",0,1.568,"2023-07-02 01:30:58",0.279,94.5,16.49,0
"2023-07-02 03:00:00",12.01,20.26,15.86,16.28,16.8,"2023-07-02 02:00:01",15.86,"2023-07-02 02:59:31",87.9,87.5,87.9,"2023-07-02 02:58:41",86.5,"2023-07-02 02:00:01",1018,1018.158,1018.448,"2023-07-02 02:00:01",1017.801,"2023-07-02 02:59:42",20.02,20.30447,20.576,"2023-07-02 02:01:02",20.007,"2023-07-02 02:59:12",0,0,0,"2023-07-02 02:00:01",0,1.176,"2023-07-02 02:33:36",0.029,82.7,4.486,0
"2023-07-02 04:00:00",12.01,19.7,15.59,15.6,15.86,"2023-07-02 03:00:41",15.34,"2023-07-02 03:49:01",90.9,89.6,91,"2023-07-02 03:57:21",87.9,"2023-07-02 03:00:01",1018,1017.659,1017.805,"2023-07-02 03:00:01",1017.522,"2023-07-02 03:28:22",19.44,19.72213,20.016,"2023-07-02 03:00:01",19.438,"2023-07-02 03:59:52",0,0,0,"2023-07-02 03:00:01",0,0.784,"2023-07-02 03:50:18",0.015,84.2,1.502,0
"2023-07-02 05:00:00",12.02,19.15,15.38,15.43,15.64,"2023-07-02 04:02:21",15.27,"2023-07-02 04:57:31",92,91.3,92,"2023-07-02 04:59:41",90.6,"2023-07-02 04:15:41",1018,1017.568,1017.693,"2023-07-02 04:07:22",1017.431,"2023-07-02 04:32:22",19.13,19.29496,19.458,"2023-07-02 04:00:12",19.113,"2023-07-02 04:59:22",0,0,0,"2023-07-02 04:00:01",0,0.686,"2023-07-02 04:33:27",0.008,86.7,1.478,0
"2023-07-02 06:00:00",12,18.82,15.43,15.31,15.59,"2023-07-02 05:13:41",15.05,"2023-07-02 05:31:31",92.9,92.1,92.9,"2023-07-02 05:59:41",91.7,"2023-07-02 05:30:41",1018,1017.8,1018.084,"2023-07-02 05:59:52",1017.576,"2023-07-02 05:14:42",18.82,18.98597,19.133,"2023-07-02 05:00:01",18.82,"2023-07-02 05:59:42",0,0,0,"2023-07-02 05:00:01",0,0.882,"2023-07-02 05:59:18",0.021,96.8,2.588,0
"2023-07-02 07:00:00",12,18.51,15.55,15.45,15.65,"2023-07-02 06:48:31",15.26,"2023-07-02 06:21:41",93.1,93,93.2,"2023-07-02 06:35:31",92.6,"2023-07-02 06:14:51",1019,1018.327,1018.912,"2023-07-02 06:59:52",1017.984,"2023-07-02 06:15:42",18.7,18.74469,18.84,"2023-07-02 06:00:02",18.682,"2023-07-02 06:53:32",2.875,0.354,2.875,"2023-07-02 06:59:40",0.001276147,1.372,"2023-07-02 06:05:31",0.13,113.4,14.57,0
"2023-07-02 08:00:00",12,19.08,16.31,15.8,16.34,"2023-07-02 07:59:41",15.49,"2023-07-02 07:01:51",90.5,92.3,93.2,"2023-07-02 07:00:21",90.5,"2023-07-02 07:59:51",1019,1019.208,1019.499,"2023-07-02 07:59:42",1018.912,"2023-07-02 07:00:01",19.45,18.92593,19.459,"2023-07-02 07:59:32",18.692,"2023-07-02 07:00:12",62.91,28.2,62.91,"2023-07-02 07:59:46",0.1015066,1.666,"2023-07-02 07:55:11",0.264,133.6,29.11,0
"2023-07-02 09:00:00",12.01,21.04,17.39,16.85,17.45,"2023-07-02 08:58:21",16.3,"2023-07-02 08:00:01",88.3,89,90.5,"2023-07-02 08:00:11",88.3,"2023-07-02 08:59:51",1020,1019.652,1019.791,"2023-07-02 08:39:12",1019.495,"2023-07-02 08:00:01",21.33,20.31748,21.326,"2023-07-02 08:59:22",19.449,"2023-07-02 08:00:01",146.7,104.6,177,"2023-07-02 08:53:09",0.3764462,1.666,"2023-07-02 08:35:34",0.454,189.7,15.74,0
"2023-07-02 10:00:00",12.01,26.16,19.38,18.21,19.38,"2023-07-02 09:59:51",17.37,"2023-07-02 09:00:51",82.9,85.7,88.3,"2023-07-02 09:00:01",82.3,"2023-07-02 09:58:41",1020,1019.792,1020.037,"2023-07-02 09:59:32",1019.62,"2023-07-02 09:00:32",25.67,23.19711,25.671,"2023-07-02 09:59:52",21.326,"2023-07-02 09:00:01",490.5,272.6,630.1,"2023-07-02 09:57:48",0.9812126,0.98,"2023-07-02 09:10:49",0.157,195.3,10.05,0
"2023-07-02 11:00:00",11.96,33.96,21.21,20.19,21.21,"2023-07-02 10:59:31",19.42,"2023-07-02 10:00:01",72.51,77.9,82.6,"2023-07-02 10:00:01",72.32,"2023-07-02 10:55:41",1020,1020.156,1020.336,"2023-07-02 10:35:42",1020.034,"2023-07-02 10:00:01",32.55,29.4247,32.551,"2023-07-02 10:59:52",25.671,"2023-07-02 10:00:01",690.1,578,876,"2023-07-02 10:52:04",2.080836,2.254,"2023-07-02 10:53:28",0.511,204.1,25.57,0
"2023-07-02 12:00:00",12.02,36.94,20.62,21.22,21.97,"2023-07-02 11:22:21",20.6,"2023-07-02 11:59:01",75.92,73.46,75.92,"2023-07-02 11:59:51",70.73,"2023-07-02 11:24:01",1020,1019.955,1020.188,"2023-07-02 11:00:01",1019.718,"2023-07-02 11:59:42",34.01,34.52328,35.52,"2023-07-02 11:39:42",32.551,"2023-07-02 11:00:01",214.2,496.2,946,"2023-07-02 11:30:30",1.786346,2.842,"2023-07-02 11:37:25",0.99,207.5,25.36,0
"2023-07-02 13:00:00",12.02,35,21.72,21.2,21.81,"2023-07-02 12:54:11",20.59,"2023-07-02 12:01:31",72.33,75.27,77.69,"2023-07-02 12:03:41",72.33,"2023-07-02 12:59:51",1019,1019.432,1019.725,"2023-07-02 12:00:42",1019.09,"2023-07-02 12:59:52",31.64,32.45009,34.014,"2023-07-02 12:00:01",31.558,"2023-07-02 12:55:22",572.5,314,907,"2023-07-02 12:17:37",1.130483,2.352,"2023-07-02 12:27:57",0.423,200.7,19.89,0
"2023-07-02 14:00:00",12.02,34,21.49,21.96,22.98,"2023-07-02 13:48:51",21.41,"2023-07-02 13:35:21",72.94,70.15,73,"2023-07-02 13:59:31",66.83,"2023-07-02 13:49:21",1019,1018.761,1019.16,"2023-07-02 13:07:52",1018.482,"2023-07-02 13:46:32",33.02,32.48421,33.028,"2023-07-02 13:23:32",31.641,"2023-07-02 13:00:01",81.5,417.7,887,"2023-07-02 13:08:18",1.503814,4.704,"2023-07-02 13:14:19",0.975,141.3,66.6,0
"2023-07-02 15:00:00",12.01,33.92,20.83,21.49,22.82,"2023-07-02 14:22:31",20.82,"2023-07-02 14:59:31",74.45,72.6,75.06,"2023-07-02 14:07:51",66.14,"2023-07-02 14:25:11",1019,1018.524,1018.663,"2023-07-02 14:00:01",1018.379,"2023-07-02 14:17:42",30.94,32.38958,33.028,"2023-07-02 14:00:32",30.928,"2023-07-02 14:59:42",99.4,268.7,704.1,"2023-07-02 14:17:12",0.96748,5.684,"2023-07-02 14:56:42",1.343,134.9,56.65,0
"2023-07-02 16:00:00",11.98,31.4,20.8,20.79,20.91,"2023-07-02 15:31:01",20.68,"2023-07-02 15:54:11",75.57,75.51,76.21,"2023-07-02 15:09:51",74.17,"2023-07-02 15:27:01",1019,1018.804,1018.991,"2023-07-02 15:42:02",1018.644,"2023-07-02 15:00:01",27.49,28.76288,30.939,"2023-07-02 15:00:01",27.477,"2023-07-02 15:59:02",165,116,234.6,"2023-07-02 15:56:32",0.4174523,5.194,"2023-07-02 15:01:29",1.233,179.7,34.8,0
"2023-07-02 17:00:00",12.02,28.46,20.41,20.74,21.23,"2023-07-02 16:14:01",20.41,"2023-07-02 16:59:51",78.11,75.1,78.2,"2023-07-02 16:58:31",73.04,"2023-07-02 16:23:51",1019,1018.812,1018.893,"2023-07-02 16:36:42",1018.703,"2023-07-02 16:02:12",27.3,27.92019,28.463,"2023-07-02 16:27:52",27.298,"2023-07-02 16:59:52",38.01,103.8,251.9,"2023-07-02 16:07:55",0.3735846,2.94,"2023-07-02 16:09:18",0.899,188.6,34.04,0
"2023-07-02 18:00:00",11.98,27.28,19.72,20,20.4,"2023-07-02 17:00:01",19.71,"2023-07-02 17:59:31",81.6,80.3,81.6,"2023-07-02 17:57:21",77.6,"2023-07-02 17:05:51",1019,1019.039,1019.253,"2023-07-02 17:59:52",1018.865,"2023-07-02 17:07:12",25.04,26.11852,27.298,"2023-07-02 17:00:01",25.042,"2023-07-02 17:59:52",0,6.987,38.01,"2023-07-02 17:00:01",0.02515369,3.822,"2023-07-02 17:32:39",0.637,215.2,21.91,0
"2023-07-02 19:00:00",12.01,24.95,19.64,19.7,19.76,"2023-07-02 18:09:21",19.64,"2023-07-02 18:42:41",85.5,83.2,85.5,"2023-07-02 18:59:21",81.6,"2023-07-02 18:00:01",1020,1019.682,1019.932,"2023-07-02 18:53:22",1019.253,"2023-07-02 18:00:01",24.15,24.50327,25.052,"2023-07-02 18:00:22",24.154,"2023-07-02 18:58:02",0,0,0,"2023-07-02 18:00:01",0,1.47,"2023-07-02 18:48:05",0.152,194,21.42,0
"2023-07-02 20:00:00",12,23.9,19.35,19.51,19.67,"2023-07-02 19:00:31",19.35,"2023-07-02 19:57:51",87.6,86.5,87.6,"2023-07-02 19:54:21",85.4,"2023-07-02 19:09:21",1020,1020.185,1020.483,"2023-07-02 19:59:52",1019.904,"2023-07-02 19:02:32",23.62,23.85989,24.163,"2023-07-02 19:00:22",23.606,"2023-07-02 19:58:42",0,0,0,"2023-07-02 19:00:01",0,2.254,"2023-07-02 19:06:09",0.473,185.3,12.46,0
"2023-07-02 21:00:00",11.98,23.29,19.58,19.41,19.6,"2023-07-02 20:55:51",19.22,"2023-07-02 20:03:41",82.3,84.8,87.6,"2023-07-02 20:00:51",82.3,"2023-07-02 20:58:31",1021,1020.701,1020.811,"2023-07-02 20:59:32",1020.478,"2023-07-02 20:00:32",23.45,23.52888,23.616,"2023-07-02 20:00:01",23.443,"2023-07-02 20:58:52",0,0,0,"2023-07-02 20:00:01",0,1.568,"2023-07-02 20:14:46",0.051,174.4,14.99,0
"2023-07-02 22:00:00",11.97,23.12,18.78,19.18,19.59,"2023-07-02 21:00:01",18.77,"2023-07-02 21:59:41",86.7,84.7,86.7,"2023-07-02 21:59:11",82.4,"2023-07-02 21:00:01",1021,1021.107,1021.4,"2023-07-02 21:59:42",1020.803,"2023-07-02 21:00:01",23.2,23.35958,23.463,"2023-07-02 21:00:32",23.193,"2023-07-02 21:58:42",0,0,0,"2023-07-02 21:00:01",0,0,"2023-07-02 21:00:01",0,0,0,0
"2023-07-02 23:00:00",12.01,22.87,18.63,18.54,18.78,"2023-07-02 22:00:01",18.38,"2023-07-02 22:40:21",85.4,86.6,87.4,"2023-07-02 22:17:21",85.3,"2023-07-02 22:51:51",1022,1021.433,1021.606,"2023-07-02 22:45:52",1021.308,"2023-07-02 22:06:32",22.72,22.94182,23.212,"2023-07-02 22:00:12",22.711,"2023-07-02 22:58:22",0,0,0,"2023-07-02 22:00:01",0,1.176,"2023-07-02 22:17:08",0.036,81.7,3.053,0
"2023-07-03 00:00:00",12.01,22.42,18.6,18.64,18.7,"2023-07-02 23:36:21",18.58,"2023-07-02 23:27:31",85.8,85.9,86.2,"2023-07-02 23:15:51",85.4,"2023-07-02 23:00:01",1022,1021.702,1021.933,"2023-07-02 23:59:42",1021.563,"2023-07-02 23:00:01",22.65,22.67176,22.73,"2023-07-02 23:00:32",22.634,"2023-07-02 23:41:52",0,0,0,"2023-07-02 23:00:01",0,0.588,"2023-07-02 23:19:59",0.004,86.6,0.704,0
"2023-07-03 01:00:00",12,22.31,18.34,18.71,18.9,"2023-07-03 00:18:31",18.32,"2023-07-03 00:59:41",88.6,87.2,88.9,"2023-07-03 00:55:21",85.8,"2023-07-03 00:00:01",1022,1021.879,1021.975,"2023-07-03 00:07:32",1021.753,"2023-07-03 00:59:22",22.3,22.57835,22.682,"2023-07-03 00:10:32",22.296,"2023-07-03 00:59:52",0,0,0,"2023-07-03 00:00:01",0,3.038,"2023-07-03 00:47:58",0.895,137.8,31.46,0
"2023-07-03 02:00:00",12.01,22,18.13,18.22,18.34,"2023-07-03 01:00:01",18.12,"2023-07-03 01:53:21",88.7,88.3,88.7,"2023-07-03 01:58:31",87.9,"2023-07-03 01:16:51",1021,1021.586,1021.772,"2023-07-03 01:00:01",1021.367,"2023-07-03 01:55:32",21.86,22.0487,22.315,"2023-07-03 01:00:12",21.85,"2023-07-03 01:59:42",0,0,0,"2023-07-03 01:00:01",0,3.528,"2023-07-03 01:34:11",1.516,97.9,17.34,0
"2023-07-03 03:00:00",12.01,21.53,18.13,18.26,18.39,"2023-07-03 02:37:21",18.1,"2023-07-03 02:01:11",87.8,88.1,88.8,"2023-07-03 02:09:51",87.5,"2023-07-03 02:51:21",1021,1021.209,1021.373,"2023-07-03 02:00:02",1021.06,"2023-07-03 02:59:52",21.77,21.82013,21.889,"2023-07-03 02:00:22",21.772,"2023-07-03 02:57:32",0,0,0,"2023-07-03 02:00:01",0,2.842,"2023-07-03 02:10:42",0.819,101,16.37,0
